ID,URL,BRAND,ITEM,DISCOUNTED PRICE,MRP,STARS,NUMBER OF RATINGS,NUMBER OF REVIEWS,LIST OF REVIEWS
95,http://flipkart.com/scott-international-solid-men-polo-neck-green-t-shirt/p/itm851bc8c2bdaaa?pid=TSHFWJZEGKSAGQUR&lid=LSTTSHFWJZEGKSAGQUREWCIEA&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_100&otracker=browse&fm=organic&iid=en_xspS6bSmdxJVkI5U8Ilg07JFJAeCPCzoUNeNMXVV0RUJSY7u67MYBQbmoqtmirPrbKt4LIKPR6cJat2QnPCEvA%3D%3D&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,SCOTT INTERNATIONAL ,Solid Men Polo Neck Green T-Shirt,₹474,"₹1,499",3.9,14134,1676,"['Very comfortable product... Must buy..', 'This tshirt I brought for my grand Father.Good product Go for It👍', 'Good']"
96,http://flipkart.com/smartees-printed-men-hooded-neck-black-t-shirt/p/itmf7f6baf1cb95b?pid=TSHGF4G86MTRCHM3&lid=LSTTSHGF4G86MTRCHM3ODZ27X&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_101&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGF4G86MTRCHM3.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Smartees ,Printed Men Hooded Neck Black T-Shirt,₹269,"₹1,599",4,1649,129,"['im very happy ...this product is 🥰🥰....', ""It's nice"", 'Good product 👍 but colour faded']"
97,http://flipkart.com/ftx-solid-men-round-neck-light-blue-dark-silver-t-shirt/p/itm55750d04a936c?pid=TSHG4BMFS3Z9XGQX&lid=LSTTSHG4BMFS3Z9XGQXIFIFKN&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_102&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHG4BMFS3Z9XGQX.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,FTX ,"Pack of 3 Solid Men Round Neck Light Blue, Dark Blue, Silver T-Shirt",₹379,₹999,4.1,29304,3472,"['Good quality', 'Just loved it.. perfect fit and highly recommend for workouts.', 'This product is expected 🤗.And the quality of products is too goodFit size 😍The colour is same as shown in the pictures,']"
98,http://flipkart.com/try-color-block-men-round-neck-black-white-t-shirt/p/itme7eb0664937f4?pid=TSHGYCHZYUEHX5TX&lid=LSTTSHGYCHZYUEHX5TXKCSGEN&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_103&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGYCHZYUEHX5TX.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Try This ,"Color Block Men Round Neck Black, White T-Shirt",₹250,₹999,4.1,20204,1864,"['Good🥰❤️🎉', 'Nice product👌👌', 'Good product 👍']"
99,http://flipkart.com/metronaut-military-camouflage-men-polo-neck-green-t-shirt/p/itmf488c48fc87c8?pid=TSHFRDMJKHP6AXHU&lid=LSTTSHFRDMJKHP6AXHUDLCOMA&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_104&otracker=browse&fm=organic&iid=en_xspS6bSmdxJVkI5U8Ilg07JFJAeCPCzoUNeNMXVV0RUzdr3hmf0Vo3mMff%2BrtqYaG7uMTQBhxBh6Ngsc5utOlA%3D%3D&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,METRONAUT By Flipkart ,Military Camouflage Men Polo Neck Green T-Shirt,₹419,"₹1,399",4.1,684,80,"['An Indian brand which is doing great on flipkart. Comfortable product.', 'Good value for 💰 money', 'So soft nd thick fabric.... Usually for winter or mild summer 🙂..... In such a great price ... I liked it so much 😊']"
100,http://flipkart.com/grey-box-solid-men-round-neck-white-t-shirt/p/itm0074f43393042?pid=TSHFVQR8BEYGQ4U6&lid=LSTTSHFVQR8BEYGQ4U6VNKJS4&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_105&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHFVQR8BEYGQ4U6.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,GREY BOX ,Solid Men Round Neck White T-Shirt,₹295,"₹1,195",4,17012,1750,"['Superb', 'Not bad , average', 'Supee quality t shirt. Material is cotton and very soft. Fitting is also good. Thank you flipkart for very fast delivery.']"
101,http://flipkart.com/eyebogler-striped-men-polo-neck-blue-t-shirt/p/itm0f759997f149b?pid=TSHG8M42GJYTWEAZ&lid=LSTTSHG8M42GJYTWEAZHCWGTT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_106&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHG8M42GJYTWEAZ.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Eyebogler ,Striped Men Polo Neck Blue T-Shirt,₹399,"₹1,299",4,7273,734,"['Wow...too good tshirt', 'Handsome my boy ☺️❤️😘', 'Super t shirt 👕']"
102,http://flipkart.com/eyebogler-checkered-men-polo-neck-green-t-shirt/p/itmb79d3e258606c?pid=TSHG7GSEPVCHNRUR&lid=LSTTSHG7GSEPVCHNRURPHHZZG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_107&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHG7GSEPVCHNRUR.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Eyebogler ,Checkered Men Polo Neck Green T-Shirt,₹299,"₹1,299",3.9,1404,133,"['Good', 'I am very happy.This is very good product.Thank you.', 'Super 👍👍👌👌']"
103,http://flipkart.com/3bros-color-block-men-polo-neck-multicolor-t-shirt/p/itmb547247b4deb4?pid=TSHGB6D3XA3BRJN5&lid=LSTTSHGB6D3XA3BRJN52WDV4I&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_108&otracker=browse&fm=organic&iid=en_xspS6bSmdxJVkI5U8Ilg07JFJAeCPCzoUNeNMXVV0RVMO0xyLQCUzc7ozt8q8G65tCSy9cFxzovWyK9%2Ft4VI%2Fg%3D%3D&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,3BROS ,Color Block Men Polo Neck Multicolor T-Shirt,₹429,₹999,3.9,123,21,"['Good', 'Nice product very happy', 'good']"
104,http://flipkart.com/alan-jones-solid-men-polo-neck-green-t-shirt/p/itma62fd946b525a?pid=TSHFQ9AK9M8WGXMK&lid=LSTTSHFQ9AK9M8WGXMKBORFN7&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_109&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHFQ9AK9M8WGXMK.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Alan Jones ,Solid Men Polo Neck Green T-Shirt,₹440,₹999,4.1,13084,1551,"['Good', 'Superb..', 'Nice shirt']"
105,http://flipkart.com/moonvelly-striped-men-round-neck-multicolor-t-shirt/p/itm75ce1fc133b33?pid=TSHGFH5YSD3GCKKA&lid=LSTTSHGFH5YSD3GCKKA7LWJPD&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_110&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGFH5YSD3GCKKA.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,MooNVellY ,Pack of 2 Striped Men Round Neck Multicolor T-Shirt,₹378,"₹2,299",3.8,5443,608,"['Superb', 'Superb t shirts fit and fine', 'As per price , nice quality of the product ,']"
106,http://flipkart.com/dry-state-solid-men-round-neck-maroon-t-shirt/p/itm3b788a21f2962?pid=TSHG2DJMS7YHGKE6&lid=LSTTSHG2DJMS7YHGKE6OTWKGB&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_111&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHG2DJMS7YHGKE6.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,THE DRY STATE ,Solid Men Round Neck Maroon T-Shirt,₹429,"₹1,299",3.8,4170,439,"['Satisfied', 'Nice you should buy this one', 'Good']"
107,http://flipkart.com/alan-jones-solid-men-round-neck-grey-t-shirt/p/itmb3356644a48f2?pid=TSHGYEG83UGYQBHA&lid=LSTTSHGYEG83UGYQBHAEOQO98&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_112&otracker=browse&fm=organic&iid=en_xspS6bSmdxJVkI5U8Ilg07JFJAeCPCzoUNeNMXVV0RVlKQwZjPhgQulZ42D%2Flyf5fA07q02Gpg%2BP0vY3w07L4g%3D%3D&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Alan Jones ,Solid Men Round Neck Grey T-Shirt,₹400,"₹1,199",4,3306,359,"['Good fitting 🤠', 'Nice product', 'Great']"
108,http://flipkart.com/eyebogler-striped-men-v-neck-black-t-shirt/p/itmc36af268cdb10?pid=TSHFZS7EGWKM73WF&lid=LSTTSHFZS7EGWKM73WFV3Z9YL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_113&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHFZS7EGWKM73WF.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Eyebogler ,Striped Men V Neck Black T-Shirt,₹299,"₹1,299",4,9196,910,"['Super', 'Nice 🙂', 'Febulous product 👌👍🤘']"
109,http://flipkart.com/allen-solly-solid-men-polo-neck-green-t-shirt/p/itm172993d3c50ca?pid=TSHGDHW72CZGPVYG&lid=LSTTSHGDHW72CZGPVYGKSM1OJ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_114&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGDHW72CZGPVYG.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Allen Solly ,Solid Men Polo Neck Green T-Shirt,₹699,₹999,4.2,164,8,"['Colour is vanishing in every wash', 'Nice product, good quality, nicely fitting', 'Good quality']"
110,http://flipkart.com/jump-cuts-printed-men-round-neck-black-t-shirt/p/itmdf4ecd822dd5e?pid=TSHG7H35D2CDBF7Q&lid=LSTTSHG7H35D2CDBF7QUSULDX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_115&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHG7H35D2CDBF7Q.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Jump Cuts ,Printed Men Round Neck Black T-Shirt,₹247,"₹1,519",3.9,24891,2739,"['Good product', 'Quality best product comfortable', 'Good']"
111,http://flipkart.com/young-trendz-graphic-print-men-round-neck-orange-t-shirt/p/itmf742fxzathk5b?pid=TSHF74YHB2E6RXGX&lid=LSTTSHF74YHB2E6RXGXXZFVIE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_116&otracker=browse&fm=organic&iid=en_xspS6bSmdxJVkI5U8Ilg07JFJAeCPCzoUNeNMXVV0RXB3k23CLwcdzlXMHpPG5l3ZFfBLro2NeAlHBNwEiyzKw%3D%3D&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Young trendz ,Graphic Print Men Round Neck Orange T-Shirt,₹269,₹899,3.9,6490,731,"['Awesome t-shirt👌👌', 'Nice quality t shirt', 'looks good']"
112,http://flipkart.com/try-color-block-men-round-neck-white-t-shirt/p/itm728167a4958a8?pid=TSHGYSUTGCFXBFXZ&lid=LSTTSHGYSUTGCFXBFXZOTWVSX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_117&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGYSUTGCFXBFXZ.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Try This ,Color Block Men Round Neck White T-Shirt,₹249,₹999,3.9,21108,1960,"['Thik is a unique t-shirt and very comfortable and this look is unique.I like this type of t-shirt', 'So wonderful ❤️❤️❤️❤️', 'Wow nice look Flipkart']"
113,http://flipkart.com/eyebogler-color-block-men-round-neck-pink-t-shirt/p/itmff527172f6252?pid=TSHGDD9ZMXCAHVZY&lid=LSTTSHGDD9ZMXCAHVZYZ7STMO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_118&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGDD9ZMXCAHVZY.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,Eyebogler ,Color Block Men Round Neck Pink T-Shirt,₹249,"₹1,299",4.2,164,19,"['Best in price. My father loved it.', 'Good', 'Happy']"
114,http://flipkart.com/metronaut-printed-men-polo-neck-multicolor-t-shirt/p/itmf3602e1ddec55?pid=TSHFNXPYACHG8DNP&lid=LSTTSHFNXPYACHG8DNPNKWJYU&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_119&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHFNXPYACHG8DNP.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,METRONAUT By Flipkart ,Printed Men Polo Neck Multicolor T-Shirt,₹390,"₹1,299",4.1,949,111,"['Must buy product', 'Good', 'Awesome 👍']"
115,http://flipkart.com/ftx-solid-men-round-neck-black-dark-blue-blue-t-shirt/p/itm0e2ba765ba9eb?pid=TSHG4BMFEYZZANV2&lid=LSTTSHG4BMFEYZZANV280RFQS&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_120&otracker=browse&fm=organic&iid=en_xspS6bSmdxJVkI5U8Ilg07JFJAeCPCzoUNeNMXVV0RXyl4h4g6zam6Qk6%2BqvfAYZSURKobZXsmmmYV%2F9ZGO1tg%3D%3D&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,FTX ,"Pack of 3 Solid Men Round Neck Black, Dark Blue, Blue T-Shirt",₹379,₹999,4.1,29304,3472,"['Good quality', 'Just loved it.. perfect fit and highly recommend for workouts.', 'This product is expected 🤗.And the quality of products is too goodFit size 😍The colour is same as shown in the pictures,']"
116,http://flipkart.com/eyebogler-striped-men-v-neck-blue-t-shirt/p/itm7313ab3356dc9?pid=TSHFZGNPCUHG6TFE&lid=LSTTSHFZGNPCUHG6TFEZNJP9M&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_121&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHFZGNPCUHG6TFE.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,Eyebogler ,Striped Men V Neck Blue T-Shirt,₹299,"₹1,299",4,9196,910,"['Super', 'Nice 🙂', 'Febulous product 👌👍🤘']"
117,http://flipkart.com/maniac-color-block-men-round-neck-white-black-t-shirt/p/itmddf9674d96613?pid=TSHFSTFZKPUGD4FN&lid=LSTTSHFSTFZKPUGD4FNPCW2PJ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_122&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHFSTFZKPUGD4FN.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,MANIAC ,"Pack of 2 Color Block Men Round Neck White, Black T-Shirt",₹474,"₹1,629",4,81830,10030,"['Best quality T shirt Colour is so super.Thanks Flipkart', 'its nyc i like it', 'nice t-shirt']"
118,http://flipkart.com/try-color-block-men-round-neck-black-grey-t-shirt/p/itm8cff5d7dc8343?pid=TSHG9RJEMSZPYSRR&lid=LSTTSHG9RJEMSZPYSRRUESUDA&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_123&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHG9RJEMSZPYSRR.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,Try This ,"Color Block Men Round Neck Black, Grey T-Shirt",₹239,₹999,3.9,1796,129,"['Awesome quality 👍', 'very nice 👌  and good dilvery boy like this', ""It's so comfortable tq Flipkart 😊😊""]"
119,http://flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itmeafea80350b9b?pid=TSHGDSZFFZHARSGY&lid=LSTTSHGDSZFFZHARSGYBU0EKG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_124&otracker=browse&fm=organic&iid=en_cyg3gzF8xhJXKJ8JuJULzbCW%2F6IFhCwWpdcnksHhLnWoGNA9F3R%2BsltsTOIX%2B%2FCyd43TuMsijaZl8hoJFYfRiw%3D%3D&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,FTX ,Pack of 4 Solid Men Round Neck Multicolor T-Shirt,₹499,"₹1,499",4.2,1103,147,"['Product quantity is excellent', 'Nyc look this clothes', 'Awesome']"
120,http://flipkart.com/reya-striped-men-round-neck-black-t-shirt/p/itmc0f20f32e872c?pid=TSHFURHKGWFZYCQF&lid=LSTTSHFURHKGWFZYCQFPQQJXM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_125&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHFURHKGWFZYCQF.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,Reya ,Striped Men Round Neck Black T-Shirt,₹284,"₹1,499",3.9,66421,7326,"[""Good product I'm happy 😊"", 'Nice', 'Very good product']"
121,http://flipkart.com/tripr-solid-men-hooded-neck-black-t-shirt/p/itmf576fcc675f38?pid=TSHFZFK36YNXPCWF&lid=LSTTSHFZFK36YNXPCWFU2IJT6&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_126&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHFZFK36YNXPCWF.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,TRIPR ,Solid Men Hooded Neck Black T-Shirt,₹241,"₹1,999",4.1,84409,9685,"['Good product', 'This product is really awesome', 'Very good product']"
122,http://flipkart.com/nb-nicky-boy-printed-men-round-neck-yellow-t-shirt/p/itm053d8c079273b?pid=TSHGBAX6EQZNRBTZ&lid=LSTTSHGBAX6EQZNRBTZUPEIOT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_127&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHGBAX6EQZNRBTZ.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,NB NICKY BOY ,Printed Men Round Neck Yellow T-Shirt,₹269,₹777,3.7,4526,279,"['Best ❤️', 'Amazing product at this price', 'Thank you Flipkart . I know this time why you are the best seller . ♥️♥️😀I am realy appreciate for your team']"
123,http://flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itme676386b9820a?pid=TSHGEHZUMX7Z7FPR&lid=LSTTSHGEHZUMX7Z7FPRMTYB4Y&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_128&otracker=browse&fm=organic&iid=en_cyg3gzF8xhJXKJ8JuJULzbCW%2F6IFhCwWpdcnksHhLnUUrXUOTjzvbtjJ6DjXqB1SJmD1XJS%2Fa79ZUf7J6jrNhg%3D%3D&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,FTX ,Pack of 4 Solid Men Round Neck Multicolor T-Shirt,₹499,"₹1,499",3.9,10,0,[]
124,http://flipkart.com/tripr-color-block-men-round-neck-multicolor-t-shirt/p/itm493cac85f6c8f?pid=TSHFUYZ2JEYZFJFC&lid=LSTTSHFUYZ2JEYZFJFCL3I8JL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_129&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHFUYZ2JEYZFJFC.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,TRIPR ,Color Block Men Round Neck Multicolor T-Shirt,₹236,"₹1,399",3.9,45750,5558,"['Excellent', 'Good productus', 'Nice Fiting is also good']"
125,http://flipkart.com/eyebogler-solid-men-mandarin-collar-green-white-t-shirt/p/itmb637906ba752f?pid=TSHGA5G8537PHUWX&lid=LSTTSHGA5G8537PHUWXVMPGBO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_130&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHGA5G8537PHUWX.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,Eyebogler ,"Solid Men Mandarin Collar Green, White T-Shirt",₹299,"₹1,299",4,6111,682,"['Nice', 'Nice 💥', ""Before buy i think maybe it's low quality T-shirt on this price range but believe me guy when it's delivered to me i can't expect this type of quality on this Price range T-shirt is amazing thank you flipkart for amazing items😍😍💝""]"
126,http://flipkart.com/blive-solid-men-henley-neck-black-t-shirt/p/itmf2b3327b8000a?pid=TSHFVPFKVYDGDH5T&lid=LSTTSHFVPFKVYDGDH5TFYPZS4&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_131&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHFVPFKVYDGDH5T.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,BLIVE ,Solid Men Henley Neck Black T-Shirt,₹249,"₹1,999",3.8,8552,810,"['Nice', 'Awesome', 'Nice ❤️ t shirt']"
127,http://flipkart.com/louis-philippe-sport-solid-men-polo-neck-light-blue-t-shirt/p/itm4219552f73bd2?pid=TSHG2QYF3SGEJQSE&lid=LSTTSHG2QYF3SGEJQSEB2ZKQX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_132&otracker=browse&fm=organic&iid=en_cyg3gzF8xhJXKJ8JuJULzbCW%2F6IFhCwWpdcnksHhLnXxeagw7cTXtB0GhHTva5rOLY%2Bu3m7%2FWCms8%2FUjaa8Pnw%3D%3D&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,Louis Philippe Sport ,Solid Men Polo Neck Light Blue T-Shirt,₹659,"₹1,199",4.1,14974,1286,"['The colour is just an awesome combination of maroon and coffee...and the fit is also perfect for me. It is 60% cotton, 40% spandex. Thank you flipkart for fast delivery.', 'Comfortable product', 'Superb 👍🏽']"
128,http://flipkart.com/vero-lie-solid-men-round-neck-yellow-t-shirt/p/itm48098aeecb0fa?pid=TSHG92UGHVZ8WKYZ&lid=LSTTSHG92UGHVZ8WKYZGDZ5EQ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_133&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHG92UGHVZ8WKYZ.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,VERO LIE ,Solid Men Round Neck Yellow T-Shirt,₹299,₹999,4.1,2973,325,"['Good', 'Supar quality', 'Awesome!']"
129,http://flipkart.com/ausk-color-block-men-round-neck-white-black-t-shirt/p/itm063bc25382675?pid=TSHGBKQNTVYZGZ73&lid=LSTTSHGBKQNTVYZGZ73O1K8LF&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_134&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHGBKQNTVYZGZ73.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,AUSK ,"Color Block Men Round Neck White, Black T-Shirt",₹284,"₹1,499",4,6016,473,"['Good product', 'Very good', 'Verry nice product']"
130,http://flipkart.com/3bros-solid-men-polo-neck-green-t-shirt/p/itm7e860cbd6041c?pid=TSHGBAWVWT84CGXB&lid=LSTTSHGBAWVWT84CGXBIH8UOM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_135&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHGBAWVWT84CGXB.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,3BROS ,Solid Men Polo Neck Green T-Shirt,₹426,₹999,4.1,4117,402,"['I like the quality and colour', 'VERY NICE', 'Very nice']"
131,http://flipkart.com/louis-philippe-sport-solid-men-polo-neck-brown-t-shirt/p/itm936254898637a?pid=TSHG2QYYHEAX3XNJ&lid=LSTTSHG2QYYHEAX3XNJJYQ59U&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_136&otracker=browse&fm=organic&iid=en_cyg3gzF8xhJXKJ8JuJULzbCW%2F6IFhCwWpdcnksHhLnXjIYR8ER5WZb4DhMYdWw9jq6OytMxECygEYx3N8PHSYg%3D%3D&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,Louis Philippe Sport ,Solid Men Polo Neck Brown T-Shirt,₹659,"₹1,199",4.1,14974,1286,"['The colour is just an awesome combination of maroon and coffee...and the fit is also perfect for me. It is 60% cotton, 40% spandex. Thank you flipkart for fast delivery.', 'Comfortable product', 'Superb 👍🏽']"
132,http://flipkart.com/maniac-color-block-men-round-neck-white-black-yellow-t-shirt/p/itm82f2a149af9a8?pid=TSHFF9CCXEKQXQCD&lid=LSTTSHFF9CCXEKQXQCDV73P4T&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_137&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHFF9CCXEKQXQCD.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,MANIAC ,"Color Block Men Round Neck White, Black, Yellow T-Shirt",₹278,₹959,4,81830,10030,"['Best quality T shirt Colour is so super.Thanks Flipkart', 'its nyc i like it', 'nice t-shirt']"
133,http://flipkart.com/eyebogler-striped-men-polo-neck-blue-t-shirt/p/itmd1e1ce3daea21?pid=TSHG99FKUPCCZPC4&lid=LSTTSHG99FKUPCCZPC42QIFOD&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_138&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHG99FKUPCCZPC4.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,Eyebogler ,Striped Men Polo Neck Blue T-Shirt,₹299,"₹1,299",4,8762,781,"['Very nice...good fabric', 'happy 😊', ""It's very good 👍""]"
134,http://flipkart.com/eyebogler-printed-men-hooded-neck-black-t-shirt/p/itm02f9f558b0459?pid=TSHGAD7YENZRUVHK&lid=LSTTSHGAD7YENZRUVHKUTVATC&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_139&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHGAD7YENZRUVHK.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,Eyebogler ,Printed Men Hooded Neck Black T-Shirt,₹449,"₹1,299",4.3,331,14,"['Good product 🔥❤️', 'Nice 😘😘😘😘', 'Super product']"
