,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
1,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itm4b94edcc57f4e?pid=SKIGCSVENMQZCXCG&lid=LSTSKIGCSVENMQZCXCGQJIFWE&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_1_2&otracker=browse&fm=organic&iid=en_tlm01bTVb0MQukMn17A1DGU2ACxrVAO4PHGxxoirmPZrFSfG8FRJ5%2Fi8zUX7q0KLhNv0qzSFHAxJxH89b8AR0Q%3D%3D&ppt=None&ppn=None&ssid=il2xkxlcsg0000001658754628910,1,Women Solid A-line Multicolor Skirt,4.1,19,1,very best quality beautiful look wiseladies go for it,1.2363,0.0003338147
131,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itm4b94edcc57f4e?pid=SKIGCSVENMQZCXCG&lid=LSTSKIGCSVENMQZCXCGQJIFWE&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_5_168&otracker=browse&fm=organic&iid=en_nLW7jPXUKAza001RwVLdk8QDRkBCjzh38mvEo%2FtqgvxNzrkTAARlsA6caapKvyc3Hu43XAUYga9imkQFnIWJaA%3D%3D&ppt=None&ppn=None&ssid=zuvmkf8rb40000001658754632960,131,Women Solid A-line Multicolor Skirt,4.1,19,1,very best quality beautiful look wiseladies go for it,1.2363,0.0003338147
172,http://flipkart.com/tokyo-talkies-solid-women-a-line-black-skirt/p/itme5e9151b25fa8?pid=SKIG87J7NRPSG73S&lid=LSTSKIG87J7NRPSG73S0N7A76&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_214&otracker=browse&fm=organic&iid=2c5cc464-e9e7-42ed-b5e4-2ed0cd27636a.SKIG87J7NRPSG73S.SEARCH&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,172,Women Solid A-line Black Skirt,4,21,2,very short in length otherwise was a god deal buy a size smaller than u would,0.2732,0.0003337149
16,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itmae72b580964e3?pid=SKIGCSVETX28XSV9&lid=LSTSKIGCSVETX28XSV9TP9GSM&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_1_17&otracker=browse&fm=organic&iid=en_tlm01bTVb0MQukMn17A1DGU2ACxrVAO4PHGxxoirmPbyhMxeQiWe6d6lM4HClZgI%2BQ5vGbh3nBhYuCyWLyMhiA%3D%3D&ppt=None&ppn=None&ssid=il2xkxlcsg0000001658754628910,16,Women Solid A-line Multicolor Skirt,3.9,18,2,nice product nice,0.843,0.0003198937
147,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itmae72b580964e3?pid=SKIGCSVETX28XSV9&lid=LSTSKIGCSVETX28XSV9TP9GSM&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_5_184&otracker=browse&fm=organic&iid=en_nLW7jPXUKAza001RwVLdk8QDRkBCjzh38mvEo%2FtqgvxV3mhcAvMF7Xp%2FMs0y4CvCtbO1l5EoP%2F1xMvimA4KB3g%3D%3D&ppt=None&ppn=None&ssid=zuvmkf8rb40000001658754632960,147,Women Solid A-line Multicolor Skirt,3.9,18,2,nice product nice,0.843,0.0003198937
193,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itmae72b580964e3?pid=SKIGCSVETX28XSV9&lid=LSTSKIGCSVETX28XSV9TP9GSM&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_239&otracker=browse&fm=organic&iid=2c5cc464-e9e7-42ed-b5e4-2ed0cd27636a.SKIGCSVETX28XSV9.SEARCH&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,193,Women Solid A-line Multicolor Skirt,3.9,18,2,nice product nice,0.843,0.0003198937
215,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itmae72b580964e3?pid=SKIGCSVETX28XSV9&lid=LSTSKIGCSVETX28XSV9TP9GSM&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_7_266&otracker=browse&fm=organic&iid=123b8e54-6e8f-4941-8769-1f98471a9555.SKIGCSVETX28XSV9.SEARCH&ppt=None&ppn=None&ssid=utbx982ig00000001658754634852,215,Women Solid A-line Multicolor Skirt,3.9,18,2,nice product nice,0.843,0.0003198937
151,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itmabb94c9fc6b85?pid=SKIGCSXWQG5ZBCVA&lid=LSTSKIGCSXWQG5ZBCVAYMCXYH&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_5_188&otracker=browse&fm=organic&iid=en_nLW7jPXUKAza001RwVLdk8QDRkBCjzh38mvEo%2FtqgvxexPHlCnuG2zjRtI0sUvvefiwq4GTuMgKelea7yzmEsw%3D%3D&ppt=None&ppn=None&ssid=zuvmkf8rb40000001658754632960,151,Women Solid A-line Multicolor Skirt,4.1,16,1,awesome 👍🏻 product i love it 🙂🙂,1.9231,0.0003105249
45,http://flipkart.com/rajasthani-look-self-design-women-gathered-green-skirt/p/itm9e7fc44fced91?pid=SKIFNXS36YGHRDSJ&lid=LSTSKIFNXS36YGHRDSJPE9PIS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_2_57&otracker=browse&fm=organic&iid=en_KXziy79qCsAcbvNsA9Sc%2B6oz%2FvYUhrMSrMgfd1iWIFpBVuKQX6z7kL%2FSrzhXK7oJBbOWDzOHTgaggL2y9r4kPw%3D%3D&ppt=None&ppn=None&ssid=7lcr84u6dc0000001658754629785,45,Women Self Design Gathered Green Skirt,4.2,6,2,this is a owesome skirt dont think twice ngo for it it has a very rich color n the color of the skirt is more beautiful than the image shown in the picture thank u so much flipkart for this wonderful skirt ☺️☺️☺️☺️☺️☺️ nice but belt is very loose to me so i will return it,3.1449,0.0003044330
85,http://flipkart.com/rajasthani-look-self-design-women-gathered-green-skirt/p/itm9e7fc44fced91?pid=SKIFNXS36YGHRDSJ&lid=LSTSKIFNXS36YGHRDSJPE9PIS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_3_108&otracker=browse&fm=organic&iid=en_pS57%2BffkFFBcFbS3LtCgA8bI9UI7qNKY%2BWFSQr3ClW9YTsnbNcuVvYBI3cOkXP%2FyBbOWDzOHTgaggL2y9r4kPw%3D%3D&ppt=None&ppn=None&ssid=e00o74xhgw0000001658754630695,85,Women Self Design Gathered Green Skirt,4.2,6,2,this is a owesome skirt dont think twice ngo for it it has a very rich color n the color of the skirt is more beautiful than the image shown in the picture thank u so much flipkart for this wonderful skirt ☺️☺️☺️☺️☺️☺️ nice but belt is very loose to me so i will return it,3.1449,0.0003044330
116,http://flipkart.com/rajasthani-look-self-design-women-gathered-green-skirt/p/itm9e7fc44fced91?pid=SKIFNXS36YGHRDSJ&lid=LSTSKIFNXS36YGHRDSJPE9PIS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_4_148&otracker=browse&fm=organic&iid=en_qs10v96N3HiVjRUuLNMaaqX7fZNJYJm0f94QKSVrul53BAvVALsWbTBv7Id18l%2F8BbOWDzOHTgaggL2y9r4kPw%3D%3D&ppt=None&ppn=None&ssid=7rw6oula680000001658754631703,116,Women Self Design Gathered Green Skirt,4.2,6,2,this is a owesome skirt dont think twice ngo for it it has a very rich color n the color of the skirt is more beautiful than the image shown in the picture thank u so much flipkart for this wonderful skirt ☺️☺️☺️☺️☺️☺️ nice but belt is very loose to me so i will return it,3.1449,0.0003044330
187,http://flipkart.com/rajasthani-look-self-design-women-gathered-green-skirt/p/itm9e7fc44fced91?pid=SKIFNXS36YGHRDSJ&lid=LSTSKIFNXS36YGHRDSJPE9PIS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_232&otracker=browse&fm=organic&iid=en_qKYRbzzehWsrRZCioWJKBi9Uz8id1UlzuSAJF52V46XEmzyk9hG43tdMHBktM2AoBbOWDzOHTgaggL2y9r4kPw%3D%3D&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,187,Women Self Design Gathered Green Skirt,4.2,6,2,this is a owesome skirt dont think twice ngo for it it has a very rich color n the color of the skirt is more beautiful than the image shown in the picture thank u so much flipkart for this wonderful skirt ☺️☺️☺️☺️☺️☺️ nice but belt is very loose to me so i will return it,3.1449,0.0003044330
220,http://flipkart.com/rajasthani-look-self-design-women-gathered-green-skirt/p/itm9e7fc44fced91?pid=SKIFNXS36YGHRDSJ&lid=LSTSKIFNXS36YGHRDSJPE9PIS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_7_272&otracker=browse&fm=organic&iid=en_t4B86JnTbqupoCSKrIY1DEsnVNooQGhRrIBmRvKj2kUcJqGxID7bqKvQXxjm0N9NBbOWDzOHTgaggL2y9r4kPw%3D%3D&ppt=None&ppn=None&ssid=utbx982ig00000001658754634852,220,Women Self Design Gathered Green Skirt,4.2,6,2,this is a owesome skirt dont think twice ngo for it it has a very rich color n the color of the skirt is more beautiful than the image shown in the picture thank u so much flipkart for this wonderful skirt ☺️☺️☺️☺️☺️☺️ nice but belt is very loose to me so i will return it,3.1449,0.0003044330
251,http://flipkart.com/rajasthani-look-self-design-women-gathered-green-skirt/p/itm9e7fc44fced91?pid=SKIFNXS36YGHRDSJ&lid=LSTSKIFNXS36YGHRDSJPE9PIS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_8_312&otracker=browse&fm=organic&iid=en_abd8xyPpbJMgKAxxXu1dWZLuDMrJ%2FtKpLT1p5vfA1TnYYF0GzOh50Px9Urgx1z7HBbOWDzOHTgaggL2y9r4kPw%3D%3D&ppt=None&ppn=None&ssid=okephamwgw0000001658754635720,251,Women Self Design Gathered Green Skirt,4.2,6,2,this is a owesome skirt dont think twice ngo for it it has a very rich color n the color of the skirt is more beautiful than the image shown in the picture thank u so much flipkart for this wonderful skirt ☺️☺️☺️☺️☺️☺️ nice but belt is very loose to me so i will return it,3.1449,0.0003044330
271,http://flipkart.com/rajasthani-look-self-design-women-gathered-green-skirt/p/itm9e7fc44fced91?pid=SKIFNXS36YGHRDSJ&lid=LSTSKIFNXS36YGHRDSJPE9PIS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_336&otracker=browse&fm=organic&iid=en_U9%2Bnew%2BZBLE4qdi1sHW0csuaENC9LZh8nRgklZnPX0Tqq8kA0LlpbvwmBWO0zDvABbOWDzOHTgaggL2y9r4kPw%3D%3D&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,271,Women Self Design Gathered Green Skirt,4.2,6,2,this is a owesome skirt dont think twice ngo for it it has a very rich color n the color of the skirt is more beautiful than the image shown in the picture thank u so much flipkart for this wonderful skirt ☺️☺️☺️☺️☺️☺️ nice but belt is very loose to me so i will return it,3.1449,0.0003044330
312,http://flipkart.com/rajasthani-look-self-design-women-gathered-green-skirt/p/itm9e7fc44fced91?pid=SKIFNXS36YGHRDSJ&lid=LSTSKIFNXS36YGHRDSJPE9PIS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_388&otracker=browse&fm=organic&iid=en_YahLA49btE2Sxj4vVVGgedZEltCwcwlR4JRmpogHeX2XlFWh%2BWIWb81NEQrYrw5gBbOWDzOHTgaggL2y9r4kPw%3D%3D&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,312,Women Self Design Gathered Green Skirt,4.2,6,2,this is a owesome skirt dont think twice ngo for it it has a very rich color n the color of the skirt is more beautiful than the image shown in the picture thank u so much flipkart for this wonderful skirt ☺️☺️☺️☺️☺️☺️ nice but belt is very loose to me so i will return it,3.1449,0.0003044330
100,http://flipkart.com/marks-spencer-floral-print-women-flared-black-beige-skirt/p/itm77a83cc2ac105?pid=SKIFNZCKZNYWCGDN&lid=LSTSKIFNZCKZNYWCGDNXEOUP9&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_4_129&otracker=browse&fm=organic&iid=c2e8f37a-c917-4619-a1ec-36a3b794b8a7.SKIFNZCKZNYWCGDN.SEARCH&ppt=None&ppn=None&ssid=7rw6oula680000001658754631703,100,"Women Floral Print Flared Black, Beige Skirt",4.7,17,0,,0,0.0003000916
79,http://flipkart.com/tokyo-talkies-solid-women-flared-brown-skirt/p/itm86501b79e83e7?pid=SKIG5YJYGNVHFAQH&lid=LSTSKIG5YJYGNVHFAQHLIGYXQ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_3_101&otracker=browse&fm=organic&iid=6fbd7fce-8db2-4217-acb1-1b2c2f21c44d.SKIG5YJYGNVHFAQH.SEARCH&ppt=None&ppn=None&ssid=e00o74xhgw0000001658754630695,79,Women Solid Flared Brown Skirt,3.7,21,2,loose fitting the cloth is not good,0.1222,0.0002999804
288,http://flipkart.com/ibba-printed-women-a-line-multicolor-skirt/p/itm5d22214f6c710?pid=SKIGCFVAGHZWRMMY&lid=LSTSKIGCFVAGHZWRMMYIBOMLQ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_358&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGCFVAGHZWRMMY.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,288,Women Printed A-line Multicolor Skirt,3.6,22,0,,0,0.0002974626
141,http://flipkart.com/funday-fashion-solid-women-regular-pink-skirt/p/itm6813408f785da?pid=SKIGDZC8QGUD9SAW&lid=LSTSKIGDZC8QGUD9SAWFYKN3I&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_5_178&otracker=browse&fm=organic&iid=e74ac348-ebe8-4dab-b71d-5977bd888bcf.SKIGDZC8QGUD9SAW.SEARCH&ppt=None&ppn=None&ssid=zuvmkf8rb40000001658754632960,141,Women Solid Regular Pink Skirt,3.6,21,0,,0,0.0002839415
58,http://flipkart.com/addyvero-solid-women-pencil-maroon-skirt/p/itm9f279e13045d1?pid=SKIG5C7NG7HDMKH5&lid=LSTSKIG5C7NG7HDMKH5XHFK9B&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_2_75&otracker=browse&fm=organic&iid=63e93b0c-dfec-4540-addd-a41ee50e7cac.SKIG5C7NG7HDMKH5.SEARCH&ppt=None&ppn=None&ssid=7lcr84u6dc0000001658754629785,58,Women Solid Pencil Maroon Skirt,3.6,25,2,gud bad quality clothes are very poor,-1.019,0.0002700515
176,http://flipkart.com/jaipur-kurti-printed-women-flared-green-skirt/p/itmf8e698940f2e9?pid=SKIG7K6HAVHXQ533&lid=LSTSKIG7K6HAVHXQ533RNW0RU&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_219&otracker=browse&fm=organic&iid=2c5cc464-e9e7-42ed-b5e4-2ed0cd27636a.SKIG7K6HAVHXQ533.SEARCH&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,176,Women Printed Flared Green Skirt,4.2,17,0,,0,0.0002681670
197,http://flipkart.com/jaipur-kurti-printed-women-flared-green-skirt/p/itmf8e698940f2e9?pid=SKIG7K6HAVHXQ533&lid=LSTSKIG7K6HAVHXQ533RNW0RU&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_7_245&otracker=browse&fm=organic&iid=123b8e54-6e8f-4941-8769-1f98471a9555.SKIG7K6HAVHXQ533.SEARCH&ppt=None&ppn=None&ssid=utbx982ig00000001658754634852,197,Women Printed Flared Green Skirt,4.2,17,0,,0,0.0002681670
274,http://flipkart.com/slenor-solid-women-pleated-red-skirt/p/itm849975cd5e46e?pid=SKIG8YGZKUDB6UHF&lid=LSTSKIG8YGZKUDB6UHFXAIKLB&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_339&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIG8YGZKUDB6UHF.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,274,Women Solid Pleated Red Skirt,4.1,16,1,nice skirt,0.4215,0.0002604416
179,http://flipkart.com/marks-spencer-solid-women-a-line-brown-skirt/p/itm877f296afe873?pid=SKIFJGYFTGRJNDSM&lid=LSTSKIFJGYFTGRJNDSMCPFJCX&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_222&otracker=browse&fm=organic&iid=2c5cc464-e9e7-42ed-b5e4-2ed0cd27636a.SKIFJGYFTGRJNDSM.SEARCH&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,179,Women Solid A-line Brown Skirt,4.9,11,1,amazing quality worth the buy love the colour as well,1.7223,0.0002598843
199,http://flipkart.com/marks-spencer-solid-women-a-line-brown-skirt/p/itm877f296afe873?pid=SKIFJGYFTGRJNDSM&lid=LSTSKIFJGYFTGRJNDSMCPFJCX&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_7_247&otracker=browse&fm=organic&iid=123b8e54-6e8f-4941-8769-1f98471a9555.SKIFJGYFTGRJNDSM.SEARCH&ppt=None&ppn=None&ssid=utbx982ig00000001658754634852,199,Women Solid A-line Brown Skirt,4.9,11,1,amazing quality worth the buy love the colour as well,1.7223,0.0002598843
124,http://flipkart.com/sassafras-solid-women-regular-green-skirt/p/itm5f1f48fb82ee5?pid=SKIG6TEYS42NWHNH&lid=LSTSKIG6TEYS42NWHNH7PMEXK&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_4_159&otracker=browse&fm=organic&iid=c2e8f37a-c917-4619-a1ec-36a3b794b8a7.SKIG6TEYS42NWHNH.SEARCH&ppt=None&ppn=None&ssid=7rw6oula680000001658754631703,124,Women Solid Regular Green Skirt,4,15,1,really nice product totally recommend,0.7827,0.0002514561
134,http://flipkart.com/sassafras-solid-women-regular-green-skirt/p/itm5f1f48fb82ee5?pid=SKIG6TEYS42NWHNH&lid=LSTSKIG6TEYS42NWHNH7PMEXK&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_5_171&otracker=browse&fm=organic&iid=e74ac348-ebe8-4dab-b71d-5977bd888bcf.SKIG6TEYS42NWHNH.SEARCH&ppt=None&ppn=None&ssid=zuvmkf8rb40000001658754632960,134,Women Solid Regular Green Skirt,4,15,1,really nice product totally recommend,0.7827,0.0002514561
84,http://flipkart.com/darzi-solid-women-skorts-black-white-skirt/p/itm02c4c8c9e5a97?pid=SKIGDYMSB5ZWBPUE&lid=LSTSKIGDYMSB5ZWBPUE7XOCGE&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_3_107&otracker=browse&fm=organic&iid=6fbd7fce-8db2-4217-acb1-1b2c2f21c44d.SKIGDYMSB5ZWBPUE.SEARCH&ppt=None&ppn=None&ssid=e00o74xhgw0000001658754630695,84,"Women Solid Skorts Black, White Skirt",4.4,10,2,verry nice 😘❤️skirt very nice,1.2645,0.0002496076
275,http://flipkart.com/raj-rajeshwari-collection-printed-women-flared-black-skirt/p/itmd5040fbc7b179?pid=SKIGA5VTC2AQXEMP&lid=LSTSKIGA5VTC2AQXEMP7KJZTQ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_341&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGA5VTC2AQXEMP.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,275,Women Printed Flared Black Skirt,3.9,17,0,,0,0.0002490122
292,http://flipkart.com/urbanic-solid-women-regular-pink-skirt/p/itm3d9c78f675f35?pid=SKIG5YNHVKFKTZUD&lid=LSTSKIG5YNHVKFKTZUDVT6CWN&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_363&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG5YNHVKFKTZUD.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,292,Women Solid Regular Pink Skirt,3.4,19,0,,0,0.0002426273
11,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itme55ca71b2959a?pid=SKIGCSVERHPTSBYJ&lid=LSTSKIGCSVERHPTSBYJJMTFDJ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_1_12&otracker=browse&fm=organic&iid=en_tlm01bTVb0MQukMn17A1DGU2ACxrVAO4PHGxxoirmPYwHu2HI3qckG2W58ZhOOrEgHJAxgBxlk199hYHI8FSTg%3D%3D&ppt=None&ppn=None&ssid=il2xkxlcsg0000001658754628910,11,Women Solid A-line Multicolor Skirt,4,12,2,nice nice,0.843,0.0002365141
143,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itme55ca71b2959a?pid=SKIGCSVERHPTSBYJ&lid=LSTSKIGCSVERHPTSBYJJMTFDJ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_5_180&otracker=browse&fm=organic&iid=en_nLW7jPXUKAza001RwVLdk8QDRkBCjzh38mvEo%2FtqgvwQNQLmIRRTZOI6o7X5CA%2Boiqq5qcAKJJa6puhqMowWwg%3D%3D&ppt=None&ppn=None&ssid=zuvmkf8rb40000001658754632960,143,Women Solid A-line Multicolor Skirt,4,12,2,nice nice,0.843,0.0002365141
245,http://flipkart.com/unique-choice-printed-women-wrap-around-black-skirt/p/itmcc59e206b1eda?pid=SKIFYHWD3J4AYG7T&lid=LSTSKIFYHWD3J4AYG7TXTQTDB&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_8_305&otracker=browse&fm=organic&iid=23d51186-d045-46b1-81f9-198d2c6b7bee.SKIFYHWD3J4AYG7T.SEARCH&ppt=None&ppn=None&ssid=okephamwgw0000001658754635720,245,Women Printed Wrap Around Black Skirt,4.9,7,1,wow nice skirt 😍😍i am very happy to have it and got same as i ordered 🥰,3.1051,0.0002323908
240,http://flipkart.com/kassually-solid-women-pencil-black-skirt/p/itm5bc949fc87984?pid=SKIGDY32GSKMRSTG&lid=LSTSKIGDY32GSKMRSTGBEE1DS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_8_299&otracker=browse&fm=organic&iid=23d51186-d045-46b1-81f9-198d2c6b7bee.SKIGDY32GSKMRSTG.SEARCH&ppt=None&ppn=None&ssid=okephamwgw0000001658754635720,240,Women Solid Pencil Black Skirt,4,15,2,osm dress 👗 cloth quality is pooe,0,0.0002253504
53,http://flipkart.com/urbanic-printed-women-asymetric-black-skirt/p/itm6846b964a0f3a?pid=SKIG7PZYVVHHCYMM&lid=LSTSKIG7PZYVVHHCYMMBSSKCB&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_2_69&otracker=browse&fm=organic&iid=63e93b0c-dfec-4540-addd-a41ee50e7cac.SKIG7PZYVVHHCYMM.SEARCH&ppt=None&ppn=None&ssid=7lcr84u6dc0000001658754629785,53,Women Printed Asymetric Black Skirt,4.5,12,0,,0,0.0002028154
290,http://flipkart.com/finecreations-solid-women-pencil-black-skirt/p/itm1c7768cd73f0b?pid=SKIGC4WEGZZCBFZM&lid=LSTSKIGC4WEGZZCBFZMDFEMVC&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_361&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIGC4WEGZZCBFZM.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,290,Women Solid Pencil Black Skirt,3.8,14,0,,0,0.0001998107
281,http://flipkart.com/kashian-solid-women-a-line-dark-blue-skirt/p/itm5cd4661be8677?pid=SKIGEYACWW4QSMDB&lid=LSTSKIGEYACWW4QSMDBUYIVWX&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_349&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGEYACWW4QSMDB.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,281,Women Solid A-line Dark Blue Skirt,4,13,0,,0,0.0001953037
94,http://flipkart.com/urbanic-animal-print-women-divided-dark-blue-skirt/p/itmc0c4df64442db?pid=SKIG7V88GVEZA7CA&lid=LSTSKIG7V88GVEZA7CAX21QGY&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_3_119&otracker=browse&fm=organic&iid=6fbd7fce-8db2-4217-acb1-1b2c2f21c44d.SKIG7V88GVEZA7CA.SEARCH&ppt=None&ppn=None&ssid=e00o74xhgw0000001658754630695,94,Women Animal Print Divided Dark Blue Skirt,3.6,14,0,,0,0.0001892944
123,http://flipkart.com/dressberry-floral-print-polka-print-women-flared-green-skirt/p/itmfedfdb77ef38a?pid=SKIG7GVDFMTXRWSS&lid=LSTSKIG7GVDFMTXRWSSUNQLRU&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_4_158&otracker=browse&fm=organic&iid=c2e8f37a-c917-4619-a1ec-36a3b794b8a7.SKIG7GVDFMTXRWSS.SEARCH&ppt=None&ppn=None&ssid=7rw6oula680000001658754631703,123,"Women Floral Print, Polka Print Flared Green Skirt",3.8,13,0,,0,0.0001855385
133,http://flipkart.com/dressberry-floral-print-polka-print-women-flared-green-skirt/p/itmfedfdb77ef38a?pid=SKIG7GVDFMTXRWSS&lid=LSTSKIG7GVDFMTXRWSSUNQLRU&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_5_170&otracker=browse&fm=organic&iid=e74ac348-ebe8-4dab-b71d-5977bd888bcf.SKIG7GVDFMTXRWSS.SEARCH&ppt=None&ppn=None&ssid=zuvmkf8rb40000001658754632960,133,"Women Floral Print, Polka Print Flared Green Skirt",3.8,13,0,,0,0.0001855385
178,http://flipkart.com/codaisy-solid-women-a-line-blue-skirt/p/itmb2e9495fe5729?pid=SKIGFCB2A58PFBAZ&lid=LSTSKIGFCB2A58PFBAZXSO8CM&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_221&otracker=browse&fm=organic&iid=2c5cc464-e9e7-42ed-b5e4-2ed0cd27636a.SKIGFCB2A58PFBAZ.SEARCH&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,178,Women Solid A-line Blue Skirt,4.6,9,1,good very good,0.8808,0.0001848694
266,http://flipkart.com/urbanic-solid-women-a-line-blue-skirt/p/itmbf1a4c6c1962d?pid=SKIG7V88JXHTDZJ7&lid=LSTSKIG7V88JXHTDZJ76S56MH&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_331&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIG7V88JXHTDZJ7.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,266,Women Solid A-line Blue Skirt,4.4,7,1,skirt is very nice and staff is very comfort i like it ♥️♥️,1.9994,0.0001823666
