,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
240,http://flipkart.com/tokyo-talkies-women-maxi-green-dress/p/itmf3vdf538nav6g?pid=DREF3H6XXXDNYZEF&lid=LSTDREF3H6XXXDNYZEFLO2TCT&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_263&otracker=browse&fm=organic&iid=498d350b-fe93-4a21-a700-ed1f1254a687.DREF3H6XXXDNYZEF.SEARCH&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,240,Women Maxi Green Dress,4.4,1362,202,awesome must buy love this dress got it 56 only gave it to my sis in law she loves it superb quality hats off to the team tokyo talkies i bought 335 inr ,2.4586,0.0038938949
317,http://flipkart.com/miss-chase-women-bandage-blue-dress/p/itm57ac867ded20f?pid=DREEE9GGTGDNAFBN&lid=LSTDREEE9GGTGDNAFBNKHTFXA&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_9_347&otracker=browse&fm=organic&iid=5e78f7a3-22ff-4166-bd37-1a923266d9fe.DREEE9GGTGDNAFBN.SEARCH&ppt=None&ppn=None&ssid=addztmnj2o0000001658756744894,317,Women Bandage Blue Dress,4.1,1602,201,loved it😊 ok typ worth buying ✌️,1.8401,0.0037586090
25,http://flipkart.com/sheetal-associates-women-fit-flare-yellow-dress/p/itme926796075263?pid=DREG6G4NXABRKVFT&lid=LSTDREG6G4NXABRKVFT0WC6RT&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_29&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG6G4NXABRKVFT.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,25,Women Fit and Flare Yellow Dress,4.3,1384,185,go for it very pretty dress more thn expectationsi wear my maternity shoot so so so pretty flowy i love it what to say 😍 just go for it nice dress,2.165,0.0035964269
183,http://flipkart.com/sheetal-associates-women-fit-flare-black-dress/p/itm11d1fac25840f?pid=DREG7ACT6QGBBCRG&lid=LSTDREG7ACT6QGBBCRGAJOJRG&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_6_201&otracker=browse&fm=organic&iid=0f40640d-1f08-4370-8215-c3638c9d9b71.DREG7ACT6QGBBCRG.SEARCH&ppt=None&ppn=None&ssid=gbo1wgpztc0000001658756740571,183,Women Fit and Flare Black Dress,4.3,1384,185,go for it very pretty dress more thn expectationsi wear my maternity shoot so so so pretty flowy i love it what to say 😍 just go for it nice dress,2.165,0.0035964269
9,http://flipkart.com/selvia-women-sheath-beige-dress/p/itm4b08c14c82888?pid=DREGCF8EZQGRTDAE&lid=LSTDREGCF8EZQGRTDAEO9CILP&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_10&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGCF8EZQGRTDAE.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,9,Women Sheath Beige Dress,4.1,1029,133,nice very nice product please go for it 🥰❣️absolutely lovely dress😍😍 it’s so pretty,3.8694,0.0032228274
189,http://flipkart.com/selvia-women-sheath-dark-blue-dress/p/itmefe239d49ca82?pid=DREGCF8EKBZZHG7E&lid=LSTDREGCF8EKBZZHG7EAS8DJE&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_6_207&otracker=browse&fm=organic&iid=0f40640d-1f08-4370-8215-c3638c9d9b71.DREGCF8EKBZZHG7E.SEARCH&ppt=None&ppn=None&ssid=gbo1wgpztc0000001658756740571,189,Women Sheath Dark Blue Dress,4.1,1029,133,nice very nice product please go for it 🥰❣️absolutely lovely dress😍😍 it’s so pretty,3.8694,0.0032228274
82,http://flipkart.com/aaliya-fashion-women-a-line-blue-dress/p/itm0742a611ad0c9?pid=DREG9BMMNREYDADA&lid=LSTDREG9BMMNREYDADA29QN50&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_93&otracker=browse&fm=organic&iid=518e877b-2c85-48a1-b683-3dc7f39eb17a.DREG9BMMNREYDADA.SEARCH&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,82,Women A-line Blue Dress,4.1,1142,100,nice 👍 product❤️😊i really like this 😻 product😘😘 i liked the dress also its a birthday gift to my daughter good material design is so good,4.3834,0.0031891594
100,http://flipkart.com/aaliya-fashion-women-a-line-purple-dress/p/itmde1acae952fe8?pid=DREG9BMW2HNJHZY2&lid=LSTDREG9BMW2HNJHZY2TDGIZT&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_113&otracker=browse&fm=organic&iid=518e877b-2c85-48a1-b683-3dc7f39eb17a.DREG9BMW2HNJHZY2.SEARCH&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,100,Women A-line Purple Dress,4.1,1142,100,nice 👍 product❤️😊i really like this 😻 product😘😘 i liked the dress also its a birthday gift to my daughter good material design is so good,4.3834,0.0031891594
109,http://flipkart.com/aaliya-fashion-women-a-line-purple-dress/p/itmde1acae952fe8?pid=DREG9BMW2HNJHZY2&lid=LSTDREG9BMW2HNJHZY2TDGIZT&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_123&otracker=browse&fm=organic&iid=475b9e0f-e2fa-443e-9c2e-3bffb00fcde6.DREG9BMW2HNJHZY2.SEARCH&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,109,Women A-line Purple Dress,4.1,1142,100,nice 👍 product❤️😊i really like this 😻 product😘😘 i liked the dress also its a birthday gift to my daughter good material design is so good,4.3834,0.0031891594
27,http://flipkart.com/shivam-creation-women-fit-flare-black-dress/p/itmfg7gf5mznsggz?pid=DREFG3VD9WW799FQ&lid=LSTDREFG3VD9WW799FQ36X8IA&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_31&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8TIjojArGVe%2BoTJ7xibTwgroBCOPpKCqFVkZMuBH2fKEA%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,27,Women Fit and Flare Black Dress,3.7,1403,194,same as shown in the picture i love it very nice products  low range and high quality maintained products its good and beautiful,1.825,0.0031507446
363,http://flipkart.com/shivam-creation-women-fit-flare-black-dress/p/itmfg7gf5mznsggz?pid=DREFG3VD9WW799FQ&lid=LSTDREFG3VD9WW799FQ36X8IA&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_10_396&otracker=browse&fm=organic&iid=en_HuDUzw5bUJMADomwPz337D3siJ3jsMe%2FwZLDzWEtbn3tb0zu5hV5tizB8Au87Zrz7VMaDvIW3rkJS8kpBmtOlA%3D%3D&ppt=None&ppn=None&ssid=7rgz4b6q000000001658756745981,363,Women Fit and Flare Black Dress,3.7,1403,194,same as shown in the picture i love it very nice products  low range and high quality maintained products its good and beautiful,1.825,0.0031507446
311,http://flipkart.com/sassafras-women-maxi-red-green-dress/p/itmac0df57d3a47f?pid=DREFPYMV7SVKPYJJ&lid=LSTDREFPYMV7SVKPYJJBJ9I1W&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_9_339&otracker=browse&fm=organic&iid=5e78f7a3-22ff-4166-bd37-1a923266d9fe.DREFPYMV7SVKPYJJ.SEARCH&ppt=None&ppn=None&ssid=addztmnj2o0000001658756744894,311,"Women Maxi Red, Green Dress",4.1,1109,157,awesome dress i love it nice dress 😍 nice dress 👗,2.5636,0.0030293295
141,http://flipkart.com/sassafras-women-shirt-black-beige-dress/p/itmffs9ndggdmcjx?pid=DREFFGZYWPBGPTRZ&lid=LSTDREFFGZYWPBGPTRZRMFVKC&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_157&otracker=browse&fm=organic&iid=475b9e0f-e2fa-443e-9c2e-3bffb00fcde6.DREFFGZYWPBGPTRZ.SEARCH&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,141,"Women Shirt Black, Beige Dress",4.3,1258,168,give it a trynot badworth it nice product i like it so  much❤️ looking gorgeoussame shows as picturecloth meterial is not so comfy but all over i love it,1.4196,0.0029025413
247,http://flipkart.com/maa-fab-women-maxi-dark-blue-dress/p/itmd4757aa838763?pid=DREFYVTQATS5QZMD&lid=LSTDREFYVTQATS5QZMDBCWMFB&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_270&otracker=browse&fm=organic&iid=498d350b-fe93-4a21-a700-ed1f1254a687.DREFYVTQATS5QZMD.SEARCH&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,247,Women Maxi Dark Blue Dress,3.9,1115,112,nice top and quality supperbbbbb😍😍 beautiful ❤️ i loved this dress 😍👗thanks to flipkart 😘❤️,3.4213,0.0028920765
348,http://flipkart.com/sheetal-associates-women-bodycon-black-dress/p/itm0b868e71b41f5?pid=DREG8FVFZFZWVWKS&lid=LSTDREG8FVFZFZWVWKS8CRP2M&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_10_379&otracker=browse&fm=organic&iid=059e3c9c-55a2-4fb4-b8bb-8450b82447a7.DREG8FVFZFZWVWKS.SEARCH&ppt=None&ppn=None&ssid=7rgz4b6q000000001658756745981,348,Women Bodycon Black Dress,4.1,1113,116,nice dress 😍😍 nice one awesome dress 😍😍😍 thnx flipkart,3.0265,0.0028859778
175,http://flipkart.com/dressar-women-gown-blue-dress/p/itme908e96d1c7a7?pid=DREG8SQPQXY3XTFP&lid=LSTDREG8SQPQXY3XTFP6ZHDC9&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_5_193&otracker=browse&fm=organic&iid=9db22210-7319-4f31-8a7d-13cb2f0edf9f.DREG8SQPQXY3XTFP.SEARCH&ppt=None&ppn=None&ssid=vtbp9w2e2o0000001658756739007,175,Women Gown Blue Dress,4.1,983,115,same as pic nd beautiful piece in low budget nd nice colour nice dresssuperbb fabric quality very very beautiful and material is also good nice dress👌👌,3.536,0.0028307323
72,http://flipkart.com/tokyo-talkies-women-a-line-green-dress/p/itm1b9c3e1e953fb?pid=DREFXFFS5AGJGSDM&lid=LSTDREFXFFS5AGJGSDMSFLEUV&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_82&otracker=browse&fm=organic&iid=518e877b-2c85-48a1-b683-3dc7f39eb17a.DREFXFFS5AGJGSDM.SEARCH&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,72,Women A-line Green Dress,4.3,925,93,i loved this one and i also made little bit short by that piece of cloth i made it hair band 😅😂🙈💙but everything is perfect for meu can go for it👍💯 i love the dress its more beautiful than in picture its nice dress little bit big for me but i can alter it anyway i love this worth the price i bought it on sale 354 rs only,4.352,0.0028036383
86,http://flipkart.com/dry-state-women-fit-flare-multicolor-dress/p/itmb960c6322066a?pid=DREGFBMVWEVKFN35&lid=LSTDREGFBMVWEVKFN35CKPHW1&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_97&otracker=browse&fm=organic&iid=518e877b-2c85-48a1-b683-3dc7f39eb17a.DREGFBMVWEVKFN35.SEARCH&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,86,Women Fit and Flare Multicolor Dress,4.1,949,104,nice dress just loved iti recommend it good productgo for it ❤️ its so adorable and comfortable superb fabric and gives u a cute look,3.9107,0.0027740831
127,http://flipkart.com/selvia-women-co-ords-blue-dress/p/itm641e64c585478?pid=DREGABBNG74XPZWY&lid=LSTDREGABBNG74XPZWYYL85MT&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_143&otracker=browse&fm=organic&iid=475b9e0f-e2fa-443e-9c2e-3bffb00fcde6.DREGABBNG74XPZWY.SEARCH&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,127,Women Co-ords Blue Dress,4.3,1087,161,so happy very nice products nice nice,1.8364,0.0027694513
199,http://flipkart.com/rare-women-gathered-black-dress/p/itmffa8brtwpbgkz?pid=DREFF9HQFQGGYVVV&lid=LSTDREFF9HQFQGGYVVVU9UBNL&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_6_219&otracker=browse&fm=organic&iid=0f40640d-1f08-4370-8215-c3638c9d9b71.DREFF9HQFQGGYVVV.SEARCH&ppt=None&ppn=None&ssid=gbo1wgpztc0000001658756740571,199,Women Gathered Black Dress,4.1,1153,119,i just love this product 😍 iove the one thank you flipkart for giving this product at so less price superb,2.4218,0.0027693620
153,http://flipkart.com/sheetal-associates-women-bodycon-red-black-dress/p/itm388e1963a13ae?pid=DREG6NZTYFVTSNE7&lid=LSTDREG6NZTYFVTSNE7GEQ6NC&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_5_169&otracker=browse&fm=organic&iid=9db22210-7319-4f31-8a7d-13cb2f0edf9f.DREG6NZTYFVTSNE7.SEARCH&ppt=None&ppn=None&ssid=vtbp9w2e2o0000001658756739007,153,"Women Bodycon Red, Black Dress",4.2,1119,139,nic product my sister is very happy 😊 it was amazing paire it with a full sleeves crop top and the results were amazingliked the dress a lot,2.0785,0.0027602380
332,http://flipkart.com/tokyo-talkies-women-maxi-multicolor-dress/p/itmf7ht9hf4qu6he?pid=DREF7HT9HEYM7PBG&lid=LSTDREF7HT9HEYM7PBGHEFBNE&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_10_362&otracker=browse&fm=organic&iid=059e3c9c-55a2-4fb4-b8bb-8450b82447a7.DREF7HT9HEYM7PBG.SEARCH&ppt=None&ppn=None&ssid=7rgz4b6q000000001658756745981,332,Women Maxi Multicolor Dress,4.2,902,179,owsm dressjust loved itfantastic  fabric nice dress very very nice dress awesome dress,2.0673,0.0026252647
39,http://flipkart.com/daevish-women-a-line-black-brown-dress/p/itm5745056de631f?pid=DREG6FXZWDKDJFAS&lid=LSTDREG6FXZWDKDJFASEVTWFD&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_2_45&otracker=browse&fm=organic&iid=4f187e50-412d-4000-b0b3-491b071904b8.DREG6FXZWDKDJFAS.SEARCH&ppt=None&ppn=None&ssid=ulr3gqi0ls0000001658756735101,39,"Women A-line Black, Brown Dress",4.2,1054,116,wonderful lovely 😍😍go for it 👍 very nice,2.2977,0.0025835704
224,http://flipkart.com/sheetal-associates-women-fit-flare-orange-dress/p/itmad8b0ae13b653?pid=DREG8FUZNP2NMXVB&lid=LSTDREG8FUZNP2NMXVBEWFCDG&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_245&otracker=browse&fm=organic&iid=498d350b-fe93-4a21-a700-ed1f1254a687.DREG8FUZNP2NMXVB.SEARCH&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,224,Women Fit and Flare Orange Dress,3.6,936,87,amazing product and a good floral very pretty dress and colour is also good febric is very comfortable and soft material like polyester soft polyester febric sleeves elastic bit tight otherwise very good dress nice dress☺️☺️❤️,4.4127,0.0024948794
177,http://flipkart.com/tokyo-talkies-women-fit-flare-black-dress/p/itm9df59c01793a1?pid=DREFZZTYRR8CTVUZ&lid=LSTDREFZZTYRR8CTVUZMQIZIJ&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_5_195&otracker=browse&fm=organic&iid=9db22210-7319-4f31-8a7d-13cb2f0edf9f.DREFZZTYRR8CTVUZ.SEARCH&ppt=None&ppn=None&ssid=vtbp9w2e2o0000001658756739007,177,Women Fit and Flare Black Dress,4.3,833,101,thanks for the dress 😊 loved it ❤️ this is a very beautiful dress very comfortable awesome dress,3.4931,0.0024907080
47,http://flipkart.com/sheetal-associates-women-bodycon-black-dress/p/itm9aa69f0c66b59?pid=DREG7ACS2RYQTKB7&lid=LSTDREG7ACS2RYQTKB7BQUD1M&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_2_54&otracker=browse&fm=organic&iid=4f187e50-412d-4000-b0b3-491b071904b8.DREG7ACS2RYQTKB7.SEARCH&ppt=None&ppn=None&ssid=ulr3gqi0ls0000001658756735101,47,Women Bodycon Black Dress,4,862,83,just loved perfect party wear♥️ nyc very nice 😍😍😍😍 good product 👍,3.9721,0.0023686186
56,http://flipkart.com/madhuram-textiles-women-gown-brown-dress/p/itm694921c0b6b43?pid=DREFSS4Y3NVTXP6Y&lid=LSTDREFSS4Y3NVTXP6YFIOHR7&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_2_64&otracker=browse&fm=organic&iid=en_eF5oaIWBewZUFTqFp6oLahmfwI6xxW2a3XAvnf7viUt6WFs5jiJyMXlvf7XtrZUzuLqojo83EgU18C9nSniqQQ%3D%3D&ppt=None&ppn=None&ssid=ulr3gqi0ls0000001658756735101,56,Women Gown Brown Dress,4.1,805,94,awesome the fabric is just perfect even they packed so nicelyworth the money the kurti is just perfectthnk u sooo much💖 product delivered as shown in picture perfect fitting and quality and nice fabric thanks flipkart,3.3812,0.0022738648
107,http://flipkart.com/madhuram-textiles-women-gown-brown-dress/p/itm694921c0b6b43?pid=DREFSS4Y3NVTXP6Y&lid=LSTDREFSS4Y3NVTXP6YFIOHR7&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_120&otracker=browse&fm=organic&iid=en_CPNIv7Tri7nhI1%2Fq3TgnKgeYRFTlxJyQV8BpTs26wSU06bRBpEUAXhtiWh9cD4v%2BuLqojo83EgU18C9nSniqQQ%3D%3D&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,107,Women Gown Brown Dress,4.1,805,94,awesome the fabric is just perfect even they packed so nicelyworth the money the kurti is just perfectthnk u sooo much💖 product delivered as shown in picture perfect fitting and quality and nice fabric thanks flipkart,3.3812,0.0022738648
140,http://flipkart.com/madhuram-textiles-women-gown-brown-dress/p/itm694921c0b6b43?pid=DREFSS4YM6CUGNFW&lid=LSTDREFSS4YM6CUGNFW5K8LAJ&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_156&otracker=browse&fm=organic&iid=en_C99HVefgtEX76a1jASv7Mhx8xw8HzL%2Fh2uP9fQRHMLj0d9nuKg0dMK%2BcWmb4lQ7KR0pjeKL49h9uWbbGypyfoQ%3D%3D&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,140,Women Gown Brown Dress,4.1,805,94,awesome the fabric is just perfect even they packed so nicelyworth the money the kurti is just perfectthnk u sooo much💖 product delivered as shown in picture perfect fitting and quality and nice fabric thanks flipkart,3.3812,0.0022738648
253,http://flipkart.com/madhuram-textiles-women-gown-brown-dress/p/itm694921c0b6b43?pid=DREFSS4YM6CUGNFW&lid=LSTDREFSS4YM6CUGNFW5K8LAJ&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_276&otracker=browse&fm=organic&iid=en_9%2BmzLsy51trwHAvJ2DwswImedrLP9p1GeogpBJTkD0OQ9jLfXGc55had2swgAxsbR0pjeKL49h9uWbbGypyfoQ%3D%3D&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,253,Women Gown Brown Dress,4.1,805,94,awesome the fabric is just perfect even they packed so nicelyworth the money the kurti is just perfectthnk u sooo much💖 product delivered as shown in picture perfect fitting and quality and nice fabric thanks flipkart,3.3812,0.0022738648
290,http://flipkart.com/madhuram-textiles-women-gown-brown-dress/p/itm694921c0b6b43?pid=DREFSS4Y3NVTXP6Y&lid=LSTDREFSS4Y3NVTXP6YFIOHR7&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_8_316&otracker=browse&fm=organic&iid=en_4NHvBEWQTX%2B1pNk6x%2Fegt07vDvSCtsMRfD36wl799tizJJtp56O9N3Cc2DKqoE1Op9t1vU754rkSG6QbpJZO3g%3D%3D&ppt=None&ppn=None&ssid=4gx8zex8e80000001658756742655,290,Women Gown Brown Dress,4.1,805,94,awesome the fabric is just perfect even they packed so nicelyworth the money the kurti is just perfectthnk u sooo much💖 product delivered as shown in picture perfect fitting and quality and nice fabric thanks flipkart,3.3812,0.0022738648
288,http://flipkart.com/sassafras-women-a-line-dark-blue-white-dress/p/itm00518e2240d44?pid=DREFPYMWYKHYGC9V&lid=LSTDREFPYMWYKHYGC9VMYEHLN&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_8_314&otracker=browse&fm=organic&iid=5f63d83d-9940-40b4-ac45-834eaaf2387a.DREFPYMWYKHYGC9V.SEARCH&ppt=None&ppn=None&ssid=4gx8zex8e80000001658756742655,288,"Women A-line Dark Blue, White Dress",4.1,922,84,love this dress pretty good fabric and fitting perfect loved this dress,2.7425,0.0022142797
126,http://flipkart.com/sheetal-associates-women-wrap-black-dress/p/itm3a9e9d3e169ed?pid=DREG6WT3Z2JHJSM7&lid=LSTDREG6WT3Z2JHJSM7GFLKQC&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_142&otracker=browse&fm=organic&iid=475b9e0f-e2fa-443e-9c2e-3bffb00fcde6.DREG6WT3Z2JHJSM7.SEARCH&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,126,Women Wrap Black Dress,4.1,973,111,beautiful dress lovely dress beautiful dress,1.7847,0.0022053986
276,http://flipkart.com/sheetal-associates-women-fit-flare-green-dress/p/itm2ef88cb12f2b9?pid=DREG7TA5JGAUBPWW&lid=LSTDREG7TA5JGAUBPWWZO1BRF&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_8_301&otracker=browse&fm=organic&iid=5f63d83d-9940-40b4-ac45-834eaaf2387a.DREG7TA5JGAUBPWW.SEARCH&ppt=None&ppn=None&ssid=4gx8zex8e80000001658756742655,276,Women Fit and Flare Green Dress,4,982,80,best dress this product is very good the product is really nice ☺️i was really happy with the delivery time it just took 3 days to reach,2.5553,0.0021988455
312,http://flipkart.com/sheetal-associates-women-fit-flare-purple-dress/p/itme02db50f4aadb?pid=DREG7TA7JJ2DZQPT&lid=LSTDREG7TA7JJ2DZQPTXZAHAR&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_9_341&otracker=browse&fm=organic&iid=5e78f7a3-22ff-4166-bd37-1a923266d9fe.DREG7TA7JJ2DZQPT.SEARCH&ppt=None&ppn=None&ssid=addztmnj2o0000001658756744894,312,Women Fit and Flare Purple Dress,4,982,80,best dress this product is very good the product is really nice ☺️i was really happy with the delivery time it just took 3 days to reach,2.5553,0.0021988455
323,http://flipkart.com/sheetal-associates-women-fit-flare-blue-dress/p/itm649c7b2a56d17?pid=DREG7TA59B6AYDER&lid=LSTDREG7TA59B6AYDERV8B4T9&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_9_353&otracker=browse&fm=organic&iid=5e78f7a3-22ff-4166-bd37-1a923266d9fe.DREG7TA59B6AYDER.SEARCH&ppt=None&ppn=None&ssid=addztmnj2o0000001658756744894,323,Women Fit and Flare Blue Dress,4,982,80,best dress this product is very good the product is really nice ☺️i was really happy with the delivery time it just took 3 days to reach,2.5553,0.0021988455
331,http://flipkart.com/sheetal-associates-women-fit-flare-green-dress/p/itm2ef88cb12f2b9?pid=DREG7TA5JGAUBPWW&lid=LSTDREG7TA5JGAUBPWWZO1BRF&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_10_361&otracker=browse&fm=organic&iid=059e3c9c-55a2-4fb4-b8bb-8450b82447a7.DREG7TA5JGAUBPWW.SEARCH&ppt=None&ppn=None&ssid=7rgz4b6q000000001658756745981,331,Women Fit and Flare Green Dress,4,982,80,best dress this product is very good the product is really nice ☺️i was really happy with the delivery time it just took 3 days to reach,2.5553,0.0021988455
343,http://flipkart.com/sheetal-associates-women-fit-flare-blue-dress/p/itm649c7b2a56d17?pid=DREG7TA59B6AYDER&lid=LSTDREG7TA59B6AYDERV8B4T9&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_10_374&otracker=browse&fm=organic&iid=059e3c9c-55a2-4fb4-b8bb-8450b82447a7.DREG7TA59B6AYDER.SEARCH&ppt=None&ppn=None&ssid=7rgz4b6q000000001658756745981,343,Women Fit and Flare Blue Dress,4,982,80,best dress this product is very good the product is really nice ☺️i was really happy with the delivery time it just took 3 days to reach,2.5553,0.0021988455
41,http://flipkart.com/glamcci-women-layered-black-dress/p/itm8857555da6d0e?pid=DREG7WXF4ZFKDFDM&lid=LSTDREG7WXF4ZFKDFDMVYN71I&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_2_47&otracker=browse&fm=organic&iid=en_eF5oaIWBewZUFTqFp6oLahmfwI6xxW2a3XAvnf7viUv%2BRJziQ6H4fZl%2FXtMB78PrhyKHrF8hzwz3T2cBbUCOsQ%3D%3D&ppt=None&ppn=None&ssid=ulr3gqi0ls0000001658756735101,41,Women Layered Black Dress,3.8,947,92,lovely dress loved the dress it just made my day ❤️❤️❤️ this dress is too cute go for it i bought it for my birthday,1.6441,0.0019093173
81,http://flipkart.com/glamcci-women-layered-black-dress/p/itm8857555da6d0e?pid=DREG7WXF4ZFKDFDM&lid=LSTDREG7WXF4ZFKDFDMVYN71I&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_92&otracker=browse&fm=organic&iid=en_CPNIv7Tri7nhI1%2Fq3TgnKgeYRFTlxJyQV8BpTs26wSXEIJTG%2FVPOVMM2Lcn%2FDiVBhyKHrF8hzwz3T2cBbUCOsQ%3D%3D&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,81,Women Layered Black Dress,3.8,947,92,lovely dress loved the dress it just made my day ❤️❤️❤️ this dress is too cute go for it i bought it for my birthday,1.6441,0.0019093173
117,http://flipkart.com/glamcci-women-layered-black-dress/p/itm8857555da6d0e?pid=DREG7WXF4ZFKDFDM&lid=LSTDREG7WXF4ZFKDFDMVYN71I&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_132&otracker=browse&fm=organic&iid=en_C99HVefgtEX76a1jASv7Mhx8xw8HzL%2Fh2uP9fQRHMLjHTmCPVGQq3iDeADxO7bothyKHrF8hzwz3T2cBbUCOsQ%3D%3D&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,117,Women Layered Black Dress,3.8,947,92,lovely dress loved the dress it just made my day ❤️❤️❤️ this dress is too cute go for it i bought it for my birthday,1.6441,0.0019093173
128,http://flipkart.com/glamcci-women-layered-brown-dress/p/itm0a947f59f9834?pid=DREGDK5GHAHYZQNV&lid=LSTDREGDK5GHAHYZQNVNK73TL&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_144&otracker=browse&fm=organic&iid=en_C99HVefgtEX76a1jASv7Mhx8xw8HzL%2Fh2uP9fQRHMLjJelo%2Ft0y64FpVHTq0POA0Jv9fhclBg12V2jjAJtjxUQ%3D%3D&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,128,Women Layered Brown Dress,3.8,947,92,lovely dress loved the dress it just made my day ❤️❤️❤️ this dress is too cute go for it i bought it for my birthday,1.6441,0.0019093173
